frame_index,timestamp,hash
729,30.41,82c13d8bab4ccdec
730,30.45,82c13d8bab4ccdec
731,30.49,82c13d8bab4ccdec
732,30.53,82c33d8bef4cdcc0
733,30.57,82833d8a7d5c5df0
734,30.61,82833d9a7d5c5762
735,30.66,8287799a7d58f622
736,30.7,8607799a7d59b622
737,30.74,8656799a7551b6a2
738,30.78,865e799a6551b60b
739,30.82,8e54799e6503be0b
740,30.86,8e74639e6592bc0b
741,30.91,9c70639ceca2bc4b
742,30.95,9c61639cecb2b84b
743,30.99,9c63629deca2f843
744,31.03,9867629deca2d84e
745,31.07,99676e99e8a2584e
746,31.11,99466e99e8a65c0f
747,31.16,b9466e91e8a6590f
748,31.2,b34c6c93e886d92b
749,31.24,b34c68936894db2f
750,31.28,b24d68976894da2f
751,31.32,b649f8b64894fa0d
752,31.36,b649f8b64894fa0b
753,31.41,b44bf8b558a4fa09
754,31.45,a45bb8055aa5fa17
755,31.49,a45aa90ddaa5da17
756,31.53,ac5aa90fdaa55a0d
757,31.57,ac52a91fd0ad5a2d
758,31.61,ac56a91bf4add029
759,31.66,ac56a91bf4add029
760,31.7,ac56a91bf4add029
761,31.74,ac56a91bf4add029
762,31.78,ac56a91bf4add029
763,31.82,ac56a91bf4add029
764,31.87,ac56a91bf4add029
765,31.91,ac56a91bf4add029
766,31.95,ac56a91bf4add029
767,31.99,ac56a91bf4add029
768,32.03,ac56a91bf4add029
769,32.07,ac56a91bf4add029
770,32.12,ac56a91bf4add029
771,32.16,ac56a91bf4add029
772,32.2,ac56a91bf4add029
773,32.24,ac56a91bf4add029
774,32.28,ac56a91bf4add029
775,32.32,ac56a91bf4add029
776,32.37,ac56a91bf4add029
777,32.41,ac56a91bf4add029
778,32.45,ac56a91bf4add029
779,32.49,ac56a91bf4add029
780,32.53,ac56a91bf4add029
781,32.57,ac56a91bf4add029
782,32.62,ac56a91bf4add029
783,32.66,ac56a91bf4add029
784,32.7,ac56a91bf4add029
785,32.74,ac56a91bf4add029
786,32.78,ac56a91bf4add029
787,32.82,ac56a91bf4add029
788,32.87,ac56a91bf4add029
789,32.91,ac56a91bf4add029
790,32.95,ac56a91bf4add029
791,32.99,ac56a91bf4add029
792,33.03,ac56a91bf4add029
793,33.07,ac56a91bf4add029
794,33.12,ac56a91bf4add029
795,33.16,ac56a91bf4add029
796,33.2,ac56a91bf4add029
797,33.24,ac56a91bf4add029
798,33.28,ac56a91bf4add029
799,33.32,ac56a91bf4add029
800,33.37,ac56a91bf4add029
801,33.41,ac56a91bf4add029
802,33.45,ac56a91bf4add029
803,33.49,ac56a91bf4add029
804,33.53,ac56a91bf4add029
805,33.58,ac56a91bf4add029
806,33.62,ac56a91bf4add029
807,33.66,ac56a91bf4add029
808,33.7,ac56a91bf4add029
809,33.74,ac56a91bf4add029
810,33.78,ac56a91bf4add029
811,33.83,ac56a91bf4add029
812,33.87,ac56a91bf4add029
813,33.91,ac56a91bf4add029
814,33.95,ac56a91bf4add029
815,33.99,ac56a91bf4add029
816,34.03,ac56a91bf4add029
817,34.08,ac56a91bf4add029
818,34.12,ac56a91bf4add029
819,34.16,ac56a91bf4add029
820,34.2,ac56a91bf4add029
821,34.24,ac56a91bf4add029
822,34.28,ac56a91bf4add029
823,34.33,ac56a91bf4add029
824,34.37,ac56a91bf4add029
825,34.41,ac56a91bf4add029
826,34.45,ac56a91bf4add029
827,34.49,ac56a91bf4add029
828,34.53,ac56a91bf4add029
829,34.58,ac56a91bf4add029
830,34.62,ac56a91bf4add029
831,34.66,ac56a91bf4add029
832,34.7,ac56a91bf4add029
833,34.74,ac56a91bf4add029
834,34.78,ac56a91bf4add029
835,34.83,ac56a91bf4add029
836,34.87,ac56a91bf4add029
837,34.91,ac56a91bf4add029
838,34.95,ac56a91bf4add029
839,34.99,ac56a91bf4add029
840,35.03,ac56a91bf4add029
841,35.08,ac56a91bf4add029
842,35.12,ac56a91bf4add029
843,35.16,ac56a91bf4add029
844,35.2,ac56a91bf4add029
845,35.24,ac56a91bf4add029
846,35.29,ac56a91bf4add029
847,35.33,ac56a91bf4add029
848,35.37,ac56a91bf4add029
849,35.41,ac56a91bf4add029
850,35.45,ac56a91bf4add029
851,35.49,ac56a91bf4add029
852,35.54,ac56a91bf4add029
853,35.58,ac56a91bf4add029
854,35.62,ac56a91bf4add029
855,35.66,ac56a91bf4add029
856,35.7,ac56a91bf4add029
857,35.74,ac56a91bf4add029
858,35.79,ac56a91bf4add029
859,35.83,ac56a91bf4add029
860,35.87,ac56a91bf4add029
861,35.91,ac56a91bf4add029
862,35.95,ac56a91bf4add029
863,35.99,ac56a91bf4add029
864,36.04,ac56a91bf4add029
865,36.08,ac56a91bf4add029
866,36.12,ac56a91bf4add029
867,36.16,ac56a91bf4add029
868,36.2,ac56a91bf4add029
869,36.24,ac56a91bf4add029
870,36.29,ac56a91bf4add029
871,36.33,ac56a91bf4add029
872,36.37,ac56a91bf4add029
873,36.41,ac56a91bf4add029
874,36.45,ac56a91bf4add029
875,36.49,ac56a91bf4add029
876,36.54,ac56a91bf4add029
877,36.58,ac56a91bf4add029
878,36.62,ac56a91bf4add029
879,36.66,ac56a91bf4add029
880,36.7,a856a91bf4add829
881,36.75,ac56a91bf4add029
882,36.79,a856a91bf4add829
883,36.83,ac56a91bf4add029
884,36.87,ac56a91bf4add029
885,36.91,ac56a91bf4add029
886,36.95,ac56a91bf4add029
887,37.0,ac56a91bf4add029
888,37.04,ac56a91bf4add029
889,37.08,ac56a91bf4add029
890,37.12,ac56a91bf4add029
891,37.16,ac56a91bf4add029
892,37.2,ac56a91bf4add029
893,37.25,ac56a91bf4add029
894,37.29,ac56a91bf4add029
895,37.33,ac56a91bf4add029
896,37.37,ac56a91bf4add029
897,37.41,ac56a91bf4add029
898,37.45,ac56a91bf4add029
899,37.5,ac56a91bf4add029
900,37.54,ac56a91bf4add029
901,37.58,ac56a91bf4add029
902,37.62,ac56a91bf4add029
903,37.66,ac56a91bf4add029
904,37.7,ac56a91bf4add029
905,37.75,ac56a91bf4add029
906,37.79,ac56a91bf4add029
907,37.83,ac56a91bf4add029
908,37.87,ac56a91bf4add029
909,37.91,ac56a91bf4add029
910,37.95,ac56a91bf4add029
911,38.0,ac56a91bf4add029
912,38.04,ac56a91bf4add029
913,38.08,ac56a91bf4add029
914,38.12,ac56a91bf4add029
915,38.16,ac56a91bf4add029
916,38.2,ac56a91bf4add029
917,38.25,ac56a91bf4add029
918,38.29,ac56a91bf4add029
919,38.33,ac56a91bf4add029
920,38.37,ac56a91bf4add029
921,38.41,ac56a91bf4add029
922,38.46,ac56a91bf4add029
923,38.5,ac56a91bf4add029
924,38.54,ac56a91bf4add029
925,38.58,ac56a91bf4add029
926,38.62,ac56a91bf4add029
927,38.66,ac56a91bf4add029
928,38.71,ac56a91bf4add029
929,38.75,ac56a91bf4add029
930,38.79,ac56a91bf4add029
931,38.83,ac56a91bf4add029
932,38.87,ac56a91bf4add029
933,38.91,ac56a91bf4add029
934,38.96,ac56a91bf4add029
935,39.0,ac56a91bf4add029
936,39.04,ac56a91bf4add029
937,39.08,ac56a91bf4add029
938,39.12,ac56a91bf4add029
939,39.16,ac56a91bf4add029
940,39.21,ac56a91bf4add029
941,39.25,ac56a91bf4add029
942,39.29,ac56a91bf4add029
943,39.33,ac56a91bf4add029
944,39.37,ac56a91bf4add029
945,39.41,ac56a91bf4add029
946,39.46,ac56a91bf4add029
947,39.5,ac56a91bf4add029
948,39.54,ac56a91bf4add029
949,39.58,ac56a91bf4add029
950,39.62,ac56a91bf4add029
951,39.66,ac56a91bf4add029
952,39.71,ac56a91bf4add029
953,39.75,ac56a91bf4add029
954,39.79,ac56a91bf4add029
955,39.83,ac56a91bf4add029
956,39.87,ac56a91bf4add029
957,39.91,ac56a91bf4add029
958,39.96,ac56a91bf4add029
959,40.0,ac56a91bf4add029
960,40.04,ac56a91bf4add029
961,40.08,ac56a91bf4add029
962,40.12,ac56a91bf4add029
963,40.17,ac56a91bf4add029
964,40.21,ac56a91bf4add029
965,40.25,ac56a91bf4add029
966,40.29,ac56a91bf4add029
967,40.33,ac56a91bf4add029
968,40.37,ac56a91bf4add029
969,40.42,ac56a91bf4add029
970,40.46,ac56a91bf4add029
971,40.5,ac56a91bf4add029
972,40.54,ac56a91bf4add029
973,40.58,ac56a91bf4add029
974,40.62,ac56a91bf4add029
975,40.67,ac56a91bf4add029
976,40.71,ac56a91bf4add029
977,40.75,ac56a91bf4add029
978,40.79,ac56a91bf4add029
979,40.83,ac56a91bf4add029
980,40.87,ac56a91bf4add029
981,40.92,ac56a91bf4add029
982,40.96,ac56a91bf4add029
983,41.0,ac56a91bf4add029
984,41.04,ac56a91bf4add029
985,41.08,ac56a91bf4add029
986,41.12,ac56a91bf4add029
987,41.17,ac56a91bf4add029
988,41.21,ac56a91bf4add029
989,41.25,ac56a91bf4add029
990,41.29,ac56a91bf4add029
991,41.33,ac56a91bf4add029
992,41.37,ac56a91bf4add029
993,41.42,ac56a91bf4add029
994,41.46,ac56a91bf4add029
995,41.5,ac56a91bf4add029
996,41.54,ac56a91bf4add029
997,41.58,ac56a91bf4add029
998,41.62,ac56a91bf4add029
999,41.67,ac56a91bf4add029
1000,41.71,ac56a91bf4add029
1001,41.75,ac56a91bf4add029
1002,41.79,ac56a91bf4add029
1003,41.83,ac56a91bf4add029
1004,41.88,ac56a91bf4add029
1005,41.92,ac56a91bf4add029
1006,41.96,ac56a91bf4add029
1007,42.0,ac56a91bf4add029
1008,42.04,ac56a91bf4add029
1009,42.08,ac56a91bf4add029
1010,42.13,ac56a91bf4add029
1011,42.17,ac56a91bf4add029
1012,42.21,ac56a91bf4add029
1013,42.25,ac56a91bf4add029
1014,42.29,ac56a91bf4add029
1015,42.33,ac56a91bf4add029
1016,42.38,ac56a91bf4add029
1017,42.42,ac56a91bf4add029
1018,42.46,ac56a91bf4add029
1019,42.5,ac56a91bf4add029
1020,42.54,ac56a91bf4add029
1021,42.58,ac56a91bf4add029
1022,42.63,ac56a91bf4add029
1023,42.67,ac56a91bf4add029
1024,42.71,ac56a91bf4add029
1025,42.75,ac56a91bf4add029
1026,42.79,ac56a91bf4add029
1027,42.83,ac56a91bf4add029
1028,42.88,ac56a91bf4add029
1029,42.92,ac56a91bf4add029
1030,42.96,ac56a91bf4add029
1031,43.0,ac56a91bf4add029
1032,43.04,ac56a91bf4a9d02b
1033,43.08,ac56a91bf4a9d02b
1034,43.13,ac56a91bf4add029
1035,43.17,ac56a91bf4a9d02b
1036,43.21,ac56a91bf4add029
1037,43.25,ac56a91bf4add029
1038,43.29,ac56a91bf4add029
1039,43.33,ac56a91bf4add029
1040,43.38,ac56a91bf4add029
1041,43.42,ac56a91bf4add029
1042,43.46,ac56a91bf4add029
1043,43.5,ac56a91bf4add029
1044,43.54,ac56a91bf4add029
1045,43.59,ac56a91bf4add029
1046,43.63,ac56a91bf4add029
1047,43.67,ac56a91bf4add029
1048,43.71,ac56a91bf4add029
1049,43.75,ac56a91bf4add029
1050,43.79,ac56a91bf4add029
1051,43.84,ac56a91bf4add029
1052,43.88,ac56a91bf4add029
1053,43.92,ac56a91bf4add029
1054,43.96,ac56a91bf4add029
1055,44.0,ac56a91bf4add029
1056,44.04,ac56a91bf4add029
1057,44.09,ac56a91bf4add029
1058,44.13,ac56a91bf4add029
1059,44.17,ac56a91bf4add029
1060,44.21,ac56a91bf4add029
1061,44.25,ac56a91bf4add029
1062,44.29,ac56a91bf4add029
1063,44.34,ac56a91bf4add029
1064,44.38,ac56a91bf4add029
1065,44.42,ac56a91bf4add029
1066,44.46,ac56a91bf4add029
1067,44.5,ac56a91bf4add029
1068,44.54,ac56a91bf4add029
1069,44.59,ac56a91bf4add029
1070,44.63,ac56a91bf4add029
1071,44.67,ac56a91bf4add029
1072,44.71,a856a91bf4add02b
1073,44.75,a856a91bf4add02b
1074,44.79,a856a91bf4add02b
1075,44.84,a856a91bf4add02b
1076,44.88,a856a91bf4add02b
1077,44.92,a856a91bf4add02b
1078,44.96,a856a91bf4add02b
1079,45.0,a856a91bf4add02b
1080,45.04,a856a91bf4add02b
1081,45.09,a856a91bf4add02b
1082,45.13,a856a91bf4add02b
1083,45.17,a856a91bf4add02b
1084,45.21,a856a91bf4add02b
1085,45.25,a856a91bf4add02b
1086,45.3,a856a91bf4add02b
1087,45.34,a856a91bf4add02b
1088,45.38,a856a91bf4add02b
1089,45.42,a856a91bf4add02b
1090,45.46,a856a91bf4add02b
1091,45.5,a856a91bf4add02b
1092,45.55,a856a91bf4add02b
1093,45.59,a856a91bf4add02b
1094,45.63,a856a91bf4add02b
1095,45.67,a856a91bf4add02b
1096,45.71,a856a91bf4add02b
1097,45.75,a856a91bf4add02b
1098,45.8,a856a91bf4add02b
1099,45.84,a856a91bf4add02b
1100,45.88,a856a91bf4add02b
1101,45.92,a856a91bf4add02b
1102,45.96,a856a91bf4add02b
1103,46.0,a856a91bf4add02b
1104,46.05,a856a91bf4add02b
1105,46.09,a856a91bf4add02b
1106,46.13,a856a91bf4add02b
1107,46.17,a856a91bf4add02b
1108,46.21,a856a91bf4add02b
1109,46.25,a856a91bf4add02b
1110,46.3,a856a91bf4add02b
1111,46.34,a856a91bf4add02b
1112,46.38,a856a91bf4add02b
1113,46.42,a856a91bf4add02b
1114,46.46,a856a91bf4add02b
1115,46.5,a856a91bf4add02b
1116,46.55,a856a91bf4add02b
1117,46.59,a856a91bf4add02b
1118,46.63,a856a91bf4add02b
1119,46.67,a856a91bf4add02b
1120,46.71,a856a91bf4add02b
1121,46.76,a856a91bf4add02b
1122,46.8,a856a91bf4add02b
1123,46.84,a856a91bf4add02b
1124,46.88,a856a91bf4add02b
1125,46.92,a856a91bf4add02b
1126,46.96,a856a91bf4add02b
1127,47.01,a856a91bf4add02b
1128,47.05,a856a91bf4add02b
1129,47.09,a856a91bf4add02b
1130,47.13,a856a91bf4add02b
1131,47.17,a856a91bf4add02b
1132,47.21,a856a91bf4add02b
1133,47.26,a856a91bf4add02b
1134,47.3,a856a91bf4add02b
1135,47.34,a856a91bf4add02b
1136,47.38,a856a91bf4add02b
1137,47.42,a856a91bf4add02b
1138,47.46,a856a91bf4add02b
1139,47.51,a856a91bf4add02b
1140,47.55,a856a91bf4add02b
1141,47.59,a856a91bf4add02b
1142,47.63,a856a91bf4add829
1143,47.67,a856a91bf4add829
1144,47.71,a856a91bf4add829
1145,47.76,a856a91bf4add829
1146,47.8,a856a91bf4add829
1147,47.84,a856a91bf4add829
1148,47.88,a856a91bf4add829
1149,47.92,a856a91bf4add829
1150,47.96,a856a91bf4add829
1151,48.01,a856a91bf4add829
1152,48.05,a856a91bf4add829
1153,48.09,a856a91bf4add829
1154,48.13,a856a91bf4add829
1155,48.17,a856a91bf4add829
1156,48.21,a856a91bf4add829
1157,48.26,a856a91bf4add829
1158,48.3,a856a91bf4add829
1159,48.34,a856a91bf4add829
1160,48.38,a856a91bf4add829
1161,48.42,a856a91bf4add829
1162,48.47,a856a91bf4add829
1163,48.51,a856a91bf4add829
1164,48.55,a856a91bf4add829
1165,48.59,a856a91bf4add829
1166,48.63,a856a91bf4add829
1167,48.67,a856a91bf4add829
1168,48.72,a856a91bf4add829
1169,48.76,a856a91bf4add829
1170,48.8,a856a91bf4add829
1171,48.84,a856a91bf4add829
1172,48.88,a856a91bf4add829
1173,48.92,ac56a91bf4add029
1174,48.97,a856a91bf4add829
1175,49.01,a856a91bf4add829
1176,49.05,a856a91bf4add829
1177,49.09,a856a91bf4add829
1178,49.13,ac56a91bf4add029
1179,49.17,a856a91bf4add829
1180,49.22,a856a91bf4add829
1181,49.26,a856a91bf4add829
1182,49.3,a856a91bf4add829
1183,49.34,a856a91bf4add829
1184,49.38,a856a91bf4add829
1185,49.42,a856a91bf4add829
1186,49.47,a856a91bf4add829
1187,49.51,a856a91bf4add829
1188,49.55,a856a91bf4add829
1189,49.59,a856a91bf4add829
1190,49.63,a856a91bf4add829
1191,49.67,a856a91bf4add02b
1192,49.72,a856a91bf4add02b
1193,49.76,a856a91bf4add02b
1194,49.8,a856a91bf4add02b
1195,49.84,a856a91bf4add02b
1196,49.88,a856a91bf4add02b
1197,49.92,a856a91bf4add02b
1198,49.97,a856a91ff4add029
1199,50.01,a856a917f4add829
1200,50.05,a856a917f4add829
1201,50.09,a856a917f4add02b
1202,50.13,a856a91bf4add02b
1203,50.18,a856a91bf4add02b
1204,50.22,a856a91bf4add02b
1205,50.26,a856a91bf4add02b
1206,50.3,a856a91bf4add02b
1207,50.34,a856a91bf4add02b
1208,50.38,a856a91bf4add02b
1209,50.43,a856a91bf4add02b
1210,50.47,a856a91bf4add02b
1211,50.51,a856a91bf4add02b
1212,50.55,a856a91bf4add02b
1213,50.59,a856a91bf4add02b
1214,50.63,a856a91bf4add02b
1215,50.68,a856a91bf4add02b
1216,50.72,a856a91bf4add02b
1217,50.76,a856a91bf4add02b
1218,50.8,a856a91bf4add02b
1219,50.84,a856a91bf4add02b
1220,50.88,a856a91bf4add02b
1221,50.93,a856a91bf4add02b
1222,50.97,a856a91bf4add02b
1223,51.01,a856a91bf4add02b
1224,51.05,a856a91bf4add02b
1225,51.09,a856a91bf4add02b
1226,51.13,a856a91bf4add02b
1227,51.18,a856a91bf4add02b
1228,51.22,a856a91bf4add02b
1229,51.26,a856a91bf4add02b
1230,51.3,a856a91bf4add02b
1231,51.34,a856a91bf4add02b
1232,51.38,a856a91bf4add02b
1233,51.43,a856a91bf4add02b
1234,51.47,a856a91bf4add02b
1235,51.51,a856a91bf4add02b
1236,51.55,a856a91bf4add02b
1237,51.59,ac56a91bf4add029
1238,51.63,ac56a91bf4add029
1239,51.68,ac56a91bf4add029
1240,51.72,ac56a91bf4add029
1241,51.76,ac56a91bf4add029
1242,51.8,ac56a91bf4add029
1243,51.84,ac56a91bf4add029
1244,51.89,ac56a91bf4add029
1245,51.93,ac56a91bf4add029
1246,51.97,ac56a91bf4add029
1247,52.01,ac56a91bf4add029
1248,52.05,ac56a91bf4add029
1249,52.09,ac56a91bf4add029
1250,52.14,ac56a91bf4add029
1251,52.18,ac56a91bf4add029
1252,52.22,ac56a91bf4add029
1253,52.26,ac56a91bf4add029
1254,52.3,ac56a91bf4add029
1255,52.34,ac56a91bf4add029
1256,52.39,ac56a91bf4add029
1257,52.43,ac56a91bf4add029
1258,52.47,ac56a91bf4add029
1259,52.51,ac56a91bf4add029
1260,52.55,ac56a91bf4add029
1261,52.59,ac56a91bf4add029
1262,52.64,ac56a91bf4add029
1263,52.68,ac56a91bf4add029
1264,52.72,a856a91bf4add829
1265,52.76,a856a91bf4add829
1266,52.8,a856a91bf4add829
1267,52.84,a856a91bf4add829
1268,52.89,a856a91bf4add829
1269,52.93,a856a91bf4add829
1270,52.97,a856a91bf4add829
1271,53.01,a856a91bf4add829
1272,53.05,a856a91bf4add829
1273,53.09,a856a91bf4add829
1274,53.14,a856a91bf4add829
1275,53.18,a856a91bf4add829
1276,53.22,a856a91bf4add829
1277,53.26,a856a91bf4add829
1278,53.3,a856a91bf4add829
1279,53.34,a856a91ff4add029
1280,53.39,a856a917f4add829
1281,53.43,a856a917f4add829
1282,53.47,a856a917f4add829
1283,53.51,a856a917f4add829
1284,53.55,a856a91ff4add029
1285,53.6,a856a91bf4add02b
1286,53.64,a856a91bf4add02b
1287,53.68,a856a91bf4add02b
1288,53.72,a856a91bf4add02b
1289,53.76,a856a91bf4add02b
1290,53.8,a856a91bf4add02b
1291,53.85,a856a91bf4add02b
1292,53.89,a856a91bf4add02b
1293,53.93,a856a91bf4add02b
1294,53.97,a856a91bf4add02b
1295,54.01,a856a91bf4add02b
1296,54.05,a856a91bf4add02b
1297,54.1,a856a91bf4add02b
1298,54.14,a856a91bf4add02b
1299,54.18,a856a91bf4add02b
1300,54.22,a856a91bf4add02b
1301,54.26,a856a91bf4add02b
1302,54.3,a856a91bf4add02b
1303,54.35,a856a91bf4add02b
1304,54.39,a856a91bf4add02b
1305,54.43,a856a91bf4add02b
1306,54.47,a856a91bf4add02b
1307,54.51,a856a91bf4add02b
1308,54.55,a856a91bf4add02b
1309,54.6,a856a91bf4add02b
1310,54.64,a856a91bf4add02b
1311,54.68,a856a91bf4add02b
1312,54.72,a856a91bf4add02b
1313,54.76,a856a91bf4add829
1314,54.8,a856a91bf4add829
1315,54.85,a856a91bf4add829
1316,54.89,a856a91bf4add829
1317,54.93,a856a91bf4add829
1318,54.97,a856a91bf4add829
1319,55.01,a856a91bf4add829
1320,55.05,a856a91bf4add829
1321,55.1,a856a91bf4add829
1322,55.14,a856a91bf4add829
1323,55.18,ac56a91bf4add029
1324,55.22,ac56a91bf4add029
1325,55.26,ac56a91bf4add029
1326,55.31,ac56a91bf4add029
1327,55.35,a856a91bf4add829
1328,55.39,a856a91bf4add829
1329,55.43,a856a91bf4add829
1330,55.47,ac56a91bf4add029
1331,55.51,ac56a91bf4add029
1332,55.56,ac56a91bf4add029
1333,55.6,ac56a91bf4add029
1334,55.64,ac56a91bf4add029
1335,55.68,ac56a91bf4add029
1336,55.72,ac56a91bf4add029
1337,55.76,ac56a91bf4add029
1338,55.81,ac56a91bf4add029
1339,55.85,ac56a91bf4add029
1340,55.89,ac56a91bf4add029
1341,55.93,ac56a91bf4add029
1342,55.97,ac56a91bf4add029
1343,56.01,ac56a91bf4add029
1344,56.06,ac56a91bf4add029
1345,56.1,ac56a91bf4add029
1346,56.14,ac56a91bf4add029
1347,56.18,ac56a91bf4add029
1348,56.22,ac56a91bf4add029
1349,56.26,ac56a91bf4add029
1350,56.31,ac56a91bf4add029
1351,56.35,ac56a91bf4add029
1352,56.39,a856a91bf4add829
1353,56.43,a856a91bf4add829
1354,56.47,ac56a91bf4add029
1355,56.51,a856a91bf4add829
1356,56.56,a856a91bf4add829
1357,56.6,ac56a91bf4add029
1358,56.64,ac56a91bf4add029
1359,56.68,ac56a91bf4add029
1360,56.72,ac56a91bf4add029
1361,56.77,a856a91bf4add829
1362,56.81,ac56a91bf4add029
1363,56.85,ac56a91bf4add029
1364,56.89,ac56a91bf4add029
1365,56.93,ac56a91bf4add029
1366,56.97,ac56a91bf4add029
1367,57.02,a856a91bf4add829
1368,57.06,a856a91bf4add829
1369,57.1,a856a91bf4add829
1370,57.14,a856a91bf4add829
1371,57.18,a856a91bf4add829
1372,57.22,a856a91bf4add829
1373,57.27,a856a91bf4add829
1374,57.31,a856a91bf4add829
1375,57.35,a856a91bf4add829
1376,57.39,a856a91bf4add829
1377,57.43,a856a91bf4add829
1378,57.47,a856a91bf4add829
1379,57.52,a856a91bf4add829
1380,57.56,a856a91bf4add829
1381,57.6,a856a91bf4add829
1382,57.64,a856a91bf4add829
1383,57.68,a856a91bf4add829
1384,57.72,a856a91bf4add829
1385,57.77,a856a91bf4add829
1386,57.81,a856a91bf4add829
1387,57.85,a856a91bf4add829
1388,57.89,a856a91bf4add829
1389,57.93,a856a91bf4add829
1390,57.97,a856a91bf4add829
1391,58.02,a856a91bf4add829
1392,58.06,ac56a91bf4add029
1393,58.1,ac56a91bf4add029
1394,58.14,a856a91bf4add829
1395,58.18,ac56a91bf4add029
1396,58.22,a856a91bf4add829
1397,58.27,a856a91bf4add829
1398,58.31,a856a91bf4add829
1399,58.35,a856a91bf4add829
1400,58.39,a856a91bf4add829
1401,58.43,a856a91bf4add829
1402,58.48,a856a91bf4add829
1403,58.52,a856a91bf4add829
1404,58.56,ac56a91bf4add029
1405,58.6,ac56a91bf4add029
1406,58.64,ac56a91bf4add029
1407,58.68,ac56a91bf4add029
1408,58.73,ac56a91bf4add029
1409,58.77,ac56a91bf4add029
1410,58.81,ac56a91bf4add029
1411,58.85,ac56a91bf4add029
1412,58.89,ac56a91bf4add029
1413,58.93,ac56a91bf4add029
1414,58.98,ac56a91bf4add029
1415,59.02,ac56a91bf4add029
1416,59.06,ac56a91bf4add029
1417,59.1,ac56a91bf4add029
1418,59.14,ac56a91bf4add029
1419,59.18,ac56a91bf4add029
1420,59.23,ac56a91bf4add029
1421,59.27,ac56a91bf4add029
1422,59.31,ac56a91bf4add029
1423,59.35,ac56a91bf4add029
1424,59.39,ac56a91bf4add029
1425,59.43,ac56a91bf4add029
1426,59.48,ac56a91bf4add029
1427,59.52,ac56a91bf4add029
1428,59.56,ac56a91bf4add029
1429,59.6,ac56a91bf4add029
1430,59.64,ac56a91bf4add029
1431,59.68,ac56a91bf4add029
1432,59.73,ac56a91bf4add029
1433,59.77,ac56a91bf4add029
1434,59.81,ac56a91bf4add029
1435,59.85,ac56a91bf4add029
1436,59.89,ac56a91bf4add029
1437,59.93,ac56a91bf4add029
1438,59.98,ac56a91bf4add029
1439,60.02,ac56a91bf4add029
1440,60.06,ac56a91bf4add029
1441,60.1,ac56a91bf4add029
1442,60.14,ac56a91bf4add029
1443,60.19,ac56a91bf4add029
1444,60.23,ac56a91bf4add029
1445,60.27,ac56a91bf4add029
1446,60.31,ac56a91bf4add029
1447,60.35,ac56a91bf4add029
1448,60.39,ac56a91bf4add029
1449,60.44,ac56a91bf4add029
1450,60.48,ac56a91bf4add029
1451,60.52,ac56a91bf4add029
1452,60.56,ac56a91bf4add029
1453,60.6,ac56a91bf4add029
1454,60.64,ac56a91bf4add029
1455,60.69,ac56a91bf4add029
1456,60.73,a856a91bf4add829
1457,60.77,ac56a91bf4add029
1458,60.81,ac56a91bf4a9d02b
1459,60.85,ac56a91bf4add029
1460,60.89,ac56a91bf4a9d02b
1461,60.94,ac56a91bf4a9d02b
1462,60.98,ac56a91bf4a9d02b
1463,61.02,ac56a91bf4a9d02b
1464,61.06,ac56a91bf4a9d02b
1465,61.1,ac56a91bf4a9d02b
1466,61.14,ac56a91bf4a9d02b
1467,61.19,ac56a91bf4a9d02b
1468,61.23,ac56a91bf4add029
1469,61.27,ac56a91bf4add029
1470,61.31,ac56a91bf4add029
1471,61.35,ac56a91bf4add029
1472,61.39,ac56a91bf4add029
1473,61.44,ac56a91bf4add029
1474,61.48,ac56a91bf4add029
1475,61.52,ac56a91bf4add029
1476,61.56,ac56a91bf4add029
1477,61.6,ac56a91bf4add029
1478,61.64,ac56a91bf4add029
1479,61.69,ac56a91bf4add029
1480,61.73,ac56a91bf4add029
1481,61.77,ac56a91bf4add029
1482,61.81,ac56a91bf4add029
1483,61.85,ac56a91bf4add029
1484,61.9,ac56a91bf4add029
1485,61.94,ac56a91bf4add029
1486,61.98,ac56a91bf4add029
1487,62.02,ac56a91bf4add029
1488,62.06,ac56a91bf4add029
1489,62.1,ac56a91bf4add029
1490,62.15,ac56a91bf4add029
1491,62.19,ac56a91bf4add029
1492,62.23,ac56a91bf4add029
1493,62.27,ac56a91bf4add029
1494,62.31,a856a91bf4add829
1495,62.35,ac56a91bf4add029
1496,62.4,ac56a91bf4add029
1497,62.44,ac56a91bf4add029
1498,62.48,ac56a91bf4add029
1499,62.52,ac56a91bf4add029
1500,62.56,ac56a91bf4add029
1501,62.6,ac56a91bf4add029
1502,62.65,ac56a91bf4add029
1503,62.69,ac56a91bf4add029
1504,62.73,ac56a91bf4add029
1505,62.77,ac56a91bf4add029
1506,62.81,ac56a91bf4add029
1507,62.85,ac56a91bf4add029
1508,62.9,ac56a91bf4add029
1509,62.94,ac56a91bf4add029
1510,62.98,ac56a91bf4add029
1511,63.02,ac56a91bf4add029
1512,63.06,ac56a91bf4add029
1513,63.1,ac56a91bf4add029
1514,63.15,ac56a91bf4add029
1515,63.19,ac56a91bf4add029
1516,63.23,ac56a91bf4add029
1517,63.27,ac56a91bf4add029
1518,63.31,ac56a91bf4add029
1519,63.35,ac56a91bf4add029
1520,63.4,ac56a91bf4add029
1521,63.44,ac56a91bf4add029
1522,63.48,ac56a91bf4add029
1523,63.52,ac56a91bf4add029
1524,63.56,ac56a91bf4add029
